Krzywda                 2212,        5148,
Krzywiń                 1649,        5158,
Krzyż                   1600,        5253,
Krzyżanowice            1817,        4959,
Krzyżanów               1928,        5211,
Książ Wielki            2008,        5027,
Książ Wielkopolski      1714,        5203,
Książki                 1904,        5320,
Księżpol                2244,        5025,
Kuczbork-Osada          2002,        5305,
Kudowa-Zdrój            1615,        5027,
Kulesze Kościelne       2231,        5301,
Kunice                  1615,        5114,
Kunów                   2117,        5058,
Kurów                   2212,        5124,
Kuryłówka               2129,        5018,
Kurzętnik               1934,        5324,
Kuślin                  1619,        5222,
Kutno                   1922,        5214,
Kuźnia Raciborska       1820,        5012,
Kuźnica                 2339,        5331,
Kwidzyn                 1856,        5344,
Kwilcz                  1605,        5233,
Lanckorona              1934,        4951,
Laskowa                 2027,        4946,
Lasowice Wielkie        1814,        5053,
Laszki                  2254,        5002,
Latowicz                2149,        5202,
Lądek                   1757,        5212,
Lądek-Zdrój             1652,        5021,
Legionowo               2056,        5225,
Legnica                 1610,        5113,
Legnickie Pole          1615,        5109,
Lelis                   2134,        5311,
Lelkowo                 2014,        5419,
Lelów                   1937,        5041,
Leoncin                 2032,        5224,
Lesko                   2220,        4928,
Leszczyny               1839,        5008,
Leszno                  1634,        5151,
Leszno warszawskie    2036,        5216,
Lesznowola              2056,        5205,
Leśna                   1516,        5101,
Leśna Podlaska          2301,        5208,
Leśnica                 1812,        5026,
Leśniowice              2329,        5059,
Lewin Brzeski           1737,        5045,
Leżajsk                 2226,        5016,
Lębork                  1745,        5433,
Lgota Wielka            1919,        5109,
Libiąż                  1919,        5007,
Lichnowy                1855,        5407,
Lida                    2518,        5353,
Lidzbark                1949,        5316,
Lidzbark Warmiński      2035,        5407,
Limanowa                2025,        4943,
Linia                   1756,        5428,
Liniewo                 1814,        5404,
Lipce Reymontowskie     1956,        5154,
Lipiany                 1452,        5300,
Lipie                   1848,        5101,
Lipinki                 2118,        4940,
Lipinki Łużyckie        1500,        5138,
Lipka                   1715,        5330,
Lipno                   1910,        5251,
Lipnica                 1724,        5359,
Lipnica Murowana        2031,        4951,
Lipnik                  2130,        5044,
Lipno leszczyńskie    1634,        5155,
Lipno włocławskie     1911,        5251,
Lipowa                  1905,        4941,
Lipowiec Kościelny      2010,        5306,
Lipsk                   2324,        5344,
Lipsko                  2140,        5109,
Lipusz                  1748,        5406,
Lisewo                  1841,        5318,
Lisia Góra              2101,        5005,
Lisków                  1824,        5149,
Liszki                  1946,        5003,
Liw                     2157,        5223,
Lniano                  1813,        5332,
Lubaczów                2308,        5009,
Lubanie                 1856,        5245,
Lubań                   1518,        5107,
Lubartów                2237,        5127,
Lubasz                  1631,        5251,
Lubawa                  1945,        5330,
Lubawka                 1600,        5042,
Lubenia                 2156,        4956,
Lubichowo               1823,        5352,
Lubicz                  1846,        5303,
Lubień                  1958,        4943,
Lubień Kujawski         1910,        5224,
Lubiewo                 1802,        5328,
Lubin                   1612,        5124,
Lubiszyn                1456,        5246,
Lublin                  2234,        5114,
Lubliniec               1841,        5040,
Lubniewice              1515,        5231,
Lubochnia               2003,        5137,
Lubomia                 1819,        5003,
Lubomierz               1531,        5101,
Lubomino                2015,        5404,
Luboml                  2401,        5114,
Luboń                   1653,        5221,
Lubowidz                1951,        5307,
Lubraniec               1850,        5233,
Lubrza opolskie       1738,        5020,
Lubrza zielonogórskie 1458,        5147,
Lubsko                  1458,        5147,
Lubsza                  1731,        5055,
Lubycza Królewska       2331,        5020,
Ludwin                  2255,        5121,
Lutocin                 1946,        5259,
Lutomiersk              1913,        5145,
Lutowiska               2242,        4916,
Lututów                 1826,        5122,
Luzino                  1807,        5434,
Lwów                    2400,        4950,
Lwówek                  1611,        5227,
Lwówek Śląski           1535,        5107,
Lyski                   1823,        5007,
Łabiszyn                1755,        5257,
Łabowa                  2051,        4932,
Łabunie                 2322,        5039,
Ładzice                 1921,        5105,
Łagiewniki              1651,        5048,
Łagów kieleckie       2105,        5047,
Łagów zielonogórskie  1518,        5220,
Łambinowice             1733,        5032,
Łanięta                 1917,        5222,
Łańcut                  2214,        5004,
Łapanów                 2017,        4952,
Łapsze Niżne            2014,        4924,
Łapy                    2253,        5259,
Łasin                   1905,        5331,
Łask                    1908,        5136,
Łaskarzew               2137,        5148,
Łaszczów                2343,        5032,
Łaziska                 2153,        5109,
Łazy                    1924,        5026,
Łąck                    1937,        5028,
Łącko                   2026,        4934,
Łeba                    1733,        5447,
Łęczna                  2253,        5118,
Łęczyca                 1912,        5203,
Łęczyce                 1752,        5436,
Łęka Opatowska          1806,        5113,
Łęki Szlacheckie        1948,        5111,
Łęknica                 1444,        5133,
Łobez                   1537,        5338,
Łobżenica               1715,        5316,
Łochów                  2142,        5232,
Łodygowice              1909,        4943,
Łomazy                  2311,        5154,
Łomianki                2053,        5220,
Łomża                   2204,        5311,
Łoniów                  2132,        5034,
Łopiennik Górny         2302,        5103,
Łopuszno                2015,        5057,
Łosice                  2243,        5213,
Łososina Dolna          2036,        4944,
Łowicz                  1956,        5206,
Łódź                    1928,        5147,
Łódź Bałuty             1924,        5148,
Łódź Górna              1927,        5143,
Łódź Polesie            1923,        5146,
Łódź Śródmieście        1927,        5147,
Łódź Widzew             1933,        5146,
Łubianka                1828,        5308,
Łubniany                1800,        5047,
Łubnice tarnobrzeskie 2109,        5025,
Łubnice kaliskie      1817,        5110,
Łubowo                  1728,        5231,
Łuck                    2520,        5044,
Łukowa                  2257,        5023,
Łukowica                2029,        4937,
Łuków                   2223,        5156,
Łukta                   2005,        5348,
Łużna                   2102,        4943,
Łyse                    2134,        5322,
Łysomice                1836,        5306,
Łyszkowice              1954,        5159,
Maciejowice             2134,        5142,
Magnuszew               2124,        5146,
Majdan Królewski        2145,        5023,
Maków                   2003,        5157,
Maków Mazowiecki        2106,        5252,
Maków Podhalański       1939,        4944,
Malanów                 1824,        5157,
Malbork                 1902,        5402,
Malczyce                1629,        5113,
Malechowo               1630,        5418,
Mała Wieś               2006,        5228,
Małdyty                 1944,        5355,
Małkinia Górna          2202,        5242,
Małogoszcz              2016,        5049,
Małomice                1527,        5133,
Mały Płock              2202,        5318,
Manowo                  1618,        5407,
Marcinowice             1635,        5053,
Marciszów               1602,        5051,
Margonin                1705,        5258,
Marianowo               1516,        5323,
Marki                   2106,        5220,
Markowa                 2220,        5002,
Markusy                 1922,        5403,
Markuszów               2216,        5123,
Masłowice               1947,        5107,
Masłów                  2043,        5054,
Maszewo szczecińskie  1503,        5330,
Maszewo zielonogórskie 1454,        5204,
Medyka                  2257,        4948,
Mełgiew                 2247,        5114,
Męcinka                 1606,        5104,
Mędrzechów              2057,        5017,
Miastko                 1658,        5400,
Miastkowo               2150,        5309,
Miastków Kościelny      2150,        5153,
Miączyn                 2331,        5044,
Michałowice krakowskie 1959,        5010,
Michałowice warszaw.  2053,        5209,
Michałowo               2337,        5302,
Michałów                2023,        5030,
Michów                  2219,        5131,
Miechów                 2002,        5021,
Miedziana Góra          2033,        5056,
Miedzichowo             1557,        5223,
Miedzna                 2206,        5228,
Miedźna                 1904,        4959,
Miedźno                 1859,        5058,
Miejsce Piastowe        2148,        4938,
Miejska Górka           1658,        5139,
Mielec                  2126,        5017,
Mieleszyn               1730,        5240,
Mielnik                 2303,        5220,
Mielno                  1604,        5416,
Mieroszów               1611,        5040,
Mierzęcice              1908,        5027,
Mieszkowice             1429,        5247,
Mieścisko               1720,        5245,
Mietków                 1639,        5059,
Międzybórz              1740,        5123,
Międzychód              1553,        5236,
Międzylesie             1641,        5009,
Międzyrzecz             1534,        5231,
Międzyrzecz Podlaski    2248,        5159,
Międzyzdroje            1426,        5356,
Miękinia                1644,        5112,
Mikołajki               2135,        5348,
Mikołajki Pomorskie     1910,        5351,
Mikołów                 1854,        5010,
Mikstat                 1758,        5132,
Milanów                 2254,        5142,
Milanówek               2039,        5207,
Milejczyce              2308,        5232,
Milejowo                1932,        5413,
Milejów                 2256,        5113,
Milicz                  1717,        5132,
Milówka                 1905,        4934,
Miłakowo                2005,        5401,
Miłki                   2153,        5357,
Miłkowice               1604,        5116,
Miłomłyn                1950,        5346,
Miłoradz                1855,        5401,
Miłosław                1730,        5213,
Mińsk Mazowiecki        2133,        5211,
Mircze                  2354,        5039,
Mirosławiec             1605,        5320,
Mirów                   2103,        5111,
Mirsk                   1523,        5058,
Mirzec                  2103,        5108,
Mława                   2023,        5307,
Młodzieszyn             2012,        5218,
Młynary                 1943,        5411,
Mniów                   2029,        5101,
Mniszków                2002,        5122,
Mochowo                 1933,        5246,
Modliborzyce            2220,        5045,
Mogielnica              2043,        5142,
Mogilany                1953,        4956,
Mogilno                 1757,        5239,
Mokobody                2207,        5216,
Mokrsko                 1829,        5111,
Mołodeczna              2649,        5419,
Mońki                   2248,        5325,
Morawica                2037,        5045,
Morąg                   1956,        5355,
Mordy                   2231,        5213,
Moryń                   1422,        5251,
Morzeszczyn             1841,        5351,
Mosina                  1650,        5214,
Moskorzew               1956,        5039,
Moszczenica nowosąd.  2106,        4944,
Moszczenica piotrkow. 1942,        5130,
Mrągowo                 2118,        5352,
Mrocza                  1736,        5315,
Mrozy                   2149,        5210,
Mstów                   1917,        5049,
Mszana                  1832,        4958,
Mszana Dolna            2004,        4941,
Mszczonów               2031,        5159,
Mściwojów               1617,        5103,
Mucharz                 1933,        4949,
Murowana Goślina        1700,        5234,
Murów                   1757,        5052,
Muszyna                 2055,        4921,
Mycielin                1815,        5156,
Mykanów                 1911,        5056,
Mysłakowice             1547,        5051,
Mysłowice               1908,        5014,
Myszków                 1920,        5035,
Myszyniec               2121,        5323,
Myślenice               1957,        4950,
Myślibórz               1451,        5255,
Nadarzyn                2048,        5206,
Nagłowice-Oksa          2006,        5040,
Nakło nad Notecią       1735,        5309,
Nałęczów                2213,        5117,
Namysłów                1743,        5104,
Narew                   2332,        5255,
Narewka                 2345,        5251,
Narol                   2320,        5021,
Naruszewo               2021,        5232,
Nasielsk                2048,        5236,
Nawojowa                2045,        4934,
Nekla                   1725,        5222,
Nędza                   1819,        5010,
Nidzica                 2025,        5321,
Nieborów                2004,        5204,
Niebylec                2154,        4952,
Niechanowo              1741,        5228,
Niechlów                1622,        5142,
Niedrzwica Duża         2223,        5107,
Niedźwiada              2242,        5133,
Niedźwiedź              2005,        4938,
Niegosławice            1543,        5135,
Niegowa                 1929,        5038,
Nielisz                 2303,        5048,
Niemce                  2238,        5121,
Niemcza                 1650,        5043,
Niemodlin               1737,        5038,
Niepołomice             2013,        5002,
Nieporęt                2102,        5225,
Nieszawa                1854,        5250,
Nieszczyce              1624,        5133,
Nisko                   2208,        5031,
Niwiska                 2138,        5013,
Nowa Brzeźnica          1911,        5105,
Nowa Dęba               2146,        5026,
Nowa Karczma            1812,        5408,
Nowa Ruda               1631,        5035,
Nowa Sarzyna            2221,        5020,
Nowa Słupia             2105,        5052,
Nowa Sól                1543,        5148,
Nowa Sucha              2011,        5209,
Nowa Wieś Lęborska      1745,        5433,
Nowa Wieś Wielka        1706,        5258,
Nowe                    1843,        5338,
Nowe Brzesko            2022,        5008,
Nowe Miasteczko         1544,        5142,
Nowe Miasto             2038,        5239,
Nowe Miasto Lubawskie   1935,        5326,
Nowe Miasto nad Pilicą  2034,        5137,
Nowe Miasto nad Wartą   1725,        5205,
Nowe Ostrowy            1912,        5218,
Nowe Piekuty            2243,        5253,
Nowe Skalmierzyce       1800,        5143,
Nowe Warpno             1417,        5343,
Nowinka                 2258,        5355,
Nowodwór                2205,        5139,
Nowogard                1508,        5340,
Nowogrodziec            1523,        5112,
Nowogród                2154,        5314,
Nowogród Bobrzański     1615,        5148,
Nowogród Pomorski       1501,        5254,
Nowogródek              2550,        5336,
Nowosolna               1935,        5148,
Nowy Duninów            1928,        5235,
Nowy Dwór               2333,        5338,
Nowy Dwór Gdański       1906,        5413,
Nowy Dwór Mazowiecki    2043,        5226,
Nowy Kawęczyn           2015,        5153,
Nowy Korczyn            2049,        5019,
Nowy Sącz               2042,        4937,
Nowy Staw               1900,        5403,
Nowy Targ               2002,        4929,
Nowy Tomyśl             1608,        5219,
Nowy Wiśnicz            2027,        4955,
Nowy Żmigród            2132,        4937,
Nozdrzec                2213,        4947,
Nur                     2219,        5241,
Nurzec-Stacja           2305,        5228,
Nysa                    1720,        5028,
Oborniki                1649,        5238,
Oborniki Śląskie        1655,        5118,
Obrazów                 2139,        5041,
Obrowo                  1853,        5158,
Obryte                  2115,        5243,
Obrzycko                1631,        5242,
Obsza                   2258,        5019,
Ochotnica Dolna         2019,        4932,
Odolanów                1740,        5134,
Odrzywół                2033,        5131,
Ogrodzieniec            1931,        5027,
Ojrzeń                  2033,        5247,
Okonek                  1651,        5332,
Olecko                  2230,        5402,
Olesno częstochowskie 1825,        5053,
Olesno tarnowskie     2056,        5013,
Oleszyce                2302,        5010,
Oleśnica kieleckie    2104,        5028,
Oleśnica wrocławskie  1723,        5112,
Olkusz                  1904,        5017,
Olszanica               2227,        4929,
Olszanka bialskopodl. 2240,        5209,
Olszanka opolskie     1729,        5048,
Olszewo-Borki           2131,        5304,
Olszówka                1852,        5211,
Olsztyn                 2030,        5347,
Olsztyn częstochowskie 1916,        5045,
Olsztynek               2017,        5335,
Olszyna                 1522,        5104,
Oława                   1718,        5057,
Opalenica               1624,        5219,
Opatowiec               2043,        5015,
Opatów częstochowskie 1848,        5058,
Opatów tarnobrzeskie  2125,        5049,
Opatówek                1813,        5144,
Opinogóra Górna         2043,        5255,
Opoczno                 2017,        5123,
Opole                   1756,        5040,
Opole Lubelskie         2159,        5109,
Oporów                  1934,        5216,
Orchowo                 1801,        5230,
Orla                    2320,        5242,
Orły                    2248,        4953,
Orneta                  2008,        5407,
Orońsko                 2059,        5119,
Orzesze                 1845,        5009,
Orzysz                  2157,        5348,
Osie                    1821,        5336,
Osieck                  2126,        5158,
Osieczna                1812,        5347,
Osiecznica              1525,        5120,
Osiek bielskie        1905,        4957,
Osiek gdańskie        1829,        5343,
Osiek tarnobrzeskie   2126,        5031,
Osiek toruńskie       1923,        5310,
Osiek Jasielski         2129,        4938,
Osiek Mały              1836,        5216,
Osielsko                1804,        5311,
Osięciny                1843,        5238,
Osina                   1501,        5336,
Osjaków                 1848,        5118,
Ostaszewo               1857,        5413,
Ostrołęka               2135,        5305,
Ostroróg                1626,        5238,
Ostrowice               1558,        5338,
Ostrowiec Świętokrzyski 2123,        5051,
Ostrowite               1803,        5223,
Ostróda                 1958,        5342,
Ostróg                  2631,        5020,
Ostrów                  2136,        5006,
Ostrów Lubelski         2252,        5130,
Ostrów Mazowiecka       2153,        5248,
Ostrów Wielkopolski     1749,        5138,
Ostrówek lubelskie    2237,        5135,
Ostrówek sieradzkie   1837,        5121,
Ostrzeszów              1756,        5125,
Oszmina                 2556,        5425,
Ośno                    1452,        5227,
Ośno Lubuskie           1452,        5227,
Oświęcim                1908,        5002,
Otmuchów                1710,        5028,
Otwock                  2115,        5207,
Otyń                    1543,        5151,
Ozimek                  1813,        5041,
Ozorków                 1917,        5158,
Ożarów                  2140,        5053,
Ożarów Mazowiecki       2048,        5213,
Pabianice               1922,        5140,
Pacanów                 2102,        5024,
Pacyna                  1943,        5218,
Paczków                 1701,        5028,
Padew Narodowa          2131,        5026,
Pajęczno                1900,        5109,
Pakosław                1704,        5137,
Pakosławice             1722,        5032,
Pakość                  1805,        5248,
Panki                   1845,        5053,
Papowo Biskupie         1834,        5315,
Paprotnia               2228,        5218,
Paradyż                 2006,        5119,
Parchowo                1741,        5413,
Parczew                 2255,        5138,
Parysów                 2142,        5158,
Parzęczew               1912,        5157,
Pasłęk                  1940,        5404,
Pasym                   2047,        5339,
Paszowice               1611,        5102,
Pawłosiów               2240,        5000,
Pawłowice               1843,        4958,
Pawłowiczki             1803,        5015,
Pawłów                  2107,        5058,
Pawonków                1835,        5042,
Pątnów                  1838,        5108,
Pcim                    1958,        4945,
Pelplin                 1842,        5356,
Pełczyce                1518,        5302,
Perlejewo               2234,        5234,
Perzów                  1749,        5116,
Pęcław                  1614,        5138,
Pęczniew                1844,        5149,
Pępowo                  1707,        5146,
Piaseczno               2102,        5204,
Piaski leszczyńskie   1704,        5153,
Piaski lubelskie      2251,        5108,
Piastów                 2051,        5211,
Piątek                  1928,        5204,
Piątnica                2205,        5311,
Piechowice              1535,        5051,
Piecki                  2120,        5345,
Piekary Śląskie         1857,        5023,
Piekoszów               2027,        5053,
Pielgrzymka             1549,        5107,
Pieniężno               2008,        5414,
Pieńsk                  1502,        5115,
Pierzchnica             2044,        5042,
Pieszyce                1635,        5043,
Pietrowice Wielkie      1905,        5005,
Pilawa                  2132,        5157,
Pilchowice              1834,        5013,
Pilica                  1939,        5029,
Pilzno                  2117,        4959,
Piła                    1645,        5310,
Piława Górna            1644,        5041,
Pińczów                 2032,        5032,
Pińsk                   2604,        5207,
Pionki                  2127,        5129,
Piotrków Trybunalski    1941,        5124,
Piotrków Kujawski       1830,        5233,
Pisz                    2148,        5338,
Piszczac                2323,        5159,
Piwniczna               2042,        4926,
Platerów                2249,        5218,
Platerówka              1511,        5104,
Pleszew                 1747,        5153,
Pleśna                  2056,        4956,
Płaska                  2316,        5354,
Płock                   1942,        5233,
Płoniawy-Bramura        2104,        5259,
Płońsk                  2023,        5238,
Płoskinia               1956,        5416,
Płośnica                2001,        5316,
Płoty                   1516,        5348,
Płużnica                1847,        5318,
Pniewy poznańskie     1616,        5231,
Pniewy radomskie      2044,        5155,
Pobiedziska             1717,        5228,
Poczesna                1909,        5043,
Poddębice               1857,        5153,
Podedwórze              2313,        5141,
Podegrodzie             2036,        4935,
Podgórzyn               1541,        5050,
Podkowa Leśna           2043,        5207,
Pogorzela               1714,        5148,
Pokój                   1730,        5054,
Pokrzywnica             2101,        5238,
Polanica-Zdrój          1631,        5024,
Polanów                 1641,        5407,
Police                  1433,        5333,
Policzna                2138,        5127,
Polkowice               1604,        5136,
Polska Cerekiew         1809,        5014,
Połajewo                1643,        5247,
Połaniec                2117,        5026,
Połczyn-Zdrój           1606,        5345,
Pomiechówek             2044,        5228,
Poniatowa               2205,        5112,
Poniec                  1648,        5146,
Popielów                1744,        5049,
Popów                   1857,        5102,
Poraj                   1913,        5041,
Porąbka                 1913,        4949,
Postomino               1642,        5430,
Poświętne białostockie 2250,        5255,
Poświętne piotrkowskie 2022,        5132,
Poświętne siedleckie  2125,        5220,
Potęgowo                1729,        5429,
Potok Górny             2232,        5023,
Potok Wielki            2214,        5047,
Potworów                2043,        5131,
Pozezdrze               2152,        5408,
Poznań                  1655,        5225,
Poznań Grunwald         1654,        5223,
Poznań Jeżyce           1647,        5227,
Poznań Nowe Miasto      1701,        5223,
Poznań Stare Miasto     1656,        5225,
Poznań Wilda            1656,        5223,
Prabuty                 1912,        5346,
Praszka                 1827,        5103,
Prażmów                 2059,        5157,
Prochowice              1623,        5117,
Promna                  2058,        5141,
Prostki                 2226,        5342,
Proszowice              2017,        5012,
Prószków                1753,        5035,
Pruchnik                2232,        4954,
Prudnik                 1736,        5019,
Prusice                 1652,        5122,
Pruszcz                 1812,        5320,
Pruszcz Gdański         1838,        5416,
Pruszków                2048,        5210,
Przasnysz               2053,        5301,
Przechlewo              1715,        5348,
Przeciszów              2022,        5000,
Przecław                2129,        5012,
Przedbórz               1952,        5106,
Przedecz                1854,        5220,
Przelewice              1505,        5306,
Przemęt                 1618,        5201,
Przemków                1547,        5132,
Przemyśl                2247,        4948,
Przerośl                2239,        5415,
Przesmyki               2235,        5217,
Przeworno               1711,        5041,
Przeworsk               2229,        5003,
Przewóz                 1458,        5128,
Przodkowo               1817,        5423,
Przybiernów             1446,        5345,
Przygodzice             1750,        5135,
Przykona                1837,        5158,
Przyłęk                 2145,        5119,
Przyrów                 1931,        5048,
Przystajń               1841,        5053,
Przysucha               2038,        5122,
Przytoczna              1540,        5235,
Przytuły                2219,        5322,
Przytyk                 2055,        5128,
Przywidz                1819,        5412,
Psary                   1908,        5023,
Pszczew                 1546,        5228,
Pszczółki               1841,        5411,
Pszczyna                1857,        4959,
Puchaczów               2259,        5118,
Puck                    1824,        5444,
Puławy                  2158,        5125,
Pułtusk                 2105,        5243,
Puńsk                   2311,        5415,
Purda                   2042,        5343,
Puszcza Mariańska       2021,        5159,
Puszczykowo             1650,        5217,
Pyrzyce                 1453,        5308,
Pyskowice               1838,        5024,
Pysznica                2208,        5034,
Pyzdry                  1741,        5210,
Raba Wyżna              1953,        4934,
Rabka                   1957,        4937,
Rachanie                2333,        5033,
Raciąż                  2007,        5247,
Raciążek                1848,        5251,
Racibórz                1814,        5005,
Raciechowice            2008,        4950,
Racławice-Pałecznica    2014,        5020,
Raczki                  2247,        5359,
Radecznica              2250,        5046,
Radgoszcz               2107,        5013,
Radków częstochowskie 1959,        5043,
Radków wałbrzyskie    1624,        5030,
Radłów częstochowskie 1832,        5056,
Radłów tarnowskie     2051,        5005,
Radom                   2110,        5124,
Radomin                 1912,        5305,
Radomsko                1927,        5104,
Radomyśl                2157,        5041,
Radomyśl Wielki         2117,        5012,
Radoszyce               2016,        5104,
Radowo Małe             1527,        5340,
Radymno                 2250,        4957,
Radwanice               1552,        5134,
Radzanowo               1953,        5235,
Radzanów                2005,        5257,
Radziechowy-Wieprz      1910,        4938,
Radziejowice            2033,        5201,
Radziejów               1831,        5238,
Radziemnice             2014,        5015,
Radziłów                2225,        5325,
Radziwiłłówka           2302,        5222,
Radzymin                2111,        5225,
Radzyń Chełmiński       1856,        5323,
Radzyń Podlaski         2238,        5148,
Rajcza                  1906,        4930,
Rajgród                 2242,        5344,
Rakoniewice             1616,        5209,
Raków                   2102,        5041,
Rakszawa                2214,        5012,
Raniżów                 2159,        5016,
Raszków                 1744,        5143,
Raszyn                  2055,        5208,
Rataje                  1926,        5226,
Rawa Mazowiecka         2016,        5146,
Rawa Ruska              2337,        5014,
Rawicz                  1652,        5136,
Rąbino                  1556,        5352,
Recz                    1533,        5315,
Reda                    1820,        5437,
Regimin                 2034,        5257,
Rejowiec                2318,        5106,
Rejowiec Fabryczny      2316,        5107,
Reńska Wieś             1809,        5019,
Repki                   2224,        5223,
Resko                   1524,        5346,
Reszel                  2109,        5403,
Rewal                   1500,        5404,
Ręczno                  1951,        5111,
Rędziny                 1913,        5052,
Rogowo bydgoskie      1739,        5243,
Rogowo włocławskie    1923,        5258,
Rogoźno                 1659,        5245,
Rogów                   1953,        5149,
Rogóźno                 1856,        5333,
Rohatyń                 2437,        4925,
Rojewo                  1817,        5254,
Rokiciny                1947,        5140,
Rokietnica poznańskie 1645,        5231,
Rokietnica przemyskie 2239,        4954,
Rokitno                 2318,        5208,
Ropczyce                2137,        5003,
Rossosz                 2309,        5152,
Rościszewo              1946,        5254,
Rozdrażew               1731,        5146,
Rozogi                  2122,        5329,
Rozprza                 1938,        5118,
Roźwienica              2236,        4957,
Równe                   2615,        5037,
Różan                   2124,        5253,
Ruciane-Nida            2134,        5339,
Ruda-Huta               2336,        5114,
Ruda Maleniecka         2013,        5119,
Ruda Śląska             1852,        5016,
Rudna                   1616,        5131,
Rudnik katowickie     1812,        5008,
Rudnik tarnobrzeskie  2216,        5027,
Rudnik zamojskie      2259,        5053,
Rudniki                 1836,        5102,
Rudziniec               1825,        5022,
Ruja                    1624,        5111,
Rumia                   1824,        5434,
Rusiec                  1859,        5119,
Rusinów                 2035,        5126,
Rutka-Tartak            2258,        5419,
Rutki                   2226,        5306,
Rybczewice              2251,        5102,
Rybnik                  1833,        5005,
Rybno                   1956,        5323,
Rychliki                1931,        5359,
Rychtal                 1751,        5109,
Rychwał                 1810,        5204,
Ryczywół                1650,        5248,
Rydzyna                 1640,        5148,
Ryglice                 2108,        4953,
Ryjewo                  1857,        5351,
Ryki                    2157,        5137,
Rymanów                 2153,        4934,
Rymań                   1532,        5356,
Ryn                     2132,        5356,
Rypin                   1924,        5304,
Rytwiany                2112,        5032,
Rząśnia                 1903,        5114,
Rząśnik                 2121,        5243,
Rzeczenica              1706,        5346,
Rzeczniów               2127,        5108,
Rzeczyca                2018,        5136,
Rzekuń                  2138,        5303,
Rzepiennik Strzyżewski  2102,        4948,
Rzepin                  1449,        5221,
Rzeszów                 2201,        5003,
Rzewnie                 2121,        5251,
Rzezawa                 2031,        5000,
Rzgów konińskie       1803,        5209,
Rzgów łódzkie         1930,        5140,
Sabnie                  2218,        5230,
Sadki                   1727,        5310,
Sadkowice               2031,        5144,
Sadlinki                1853,        5340,
Sadowie                 2123,        5051,
Sadowne                 2151,        5238,
Sambor                  2311,        4932,
Samborzec               2139,        5039,
Sandomierz              2145,        5041,
Sanniki                 1952,        5220,
Sanok                   2213,        4933,
Santok                  1524,        5244,
Sarnaki                 2253,        5219,
Sarny                   2636,        5121,
Sawin                   2327,        5116,
Secemin                 1950,        5046,
Sejny                   2321,        5406,
Serniki                 2240,        5126,
Serock                  2104,        5231,
Serokomla               2219,        5142,
Sędziejowice            1902,        5131,
Sędziszów               2004,        5035,
Sędziszów Małopolski    2142,        5004,
Sękowa                  2112,        4937,
Sępopol                 2101,        5416,
Sępólno Krajeńskie      1732,        5327,
Sianów                  1618,        5413,
Sicienko                1747,        5313,
Sidra                   2327,        5333,
Sieciechów              2145,        5133,
Siedlce                 2217,        5211,
Siedlec                 1600,        5203,
Siedlisko               1548,        5146,
Siedliszcze             2310,        5112,
Siekierczyn             1512,        5108,
Siemianowice Śląskie    1902,        5018,
Siemiatycze             2252,        5226,
Siemiątkowo Koziebródz. 2001,        5253,
Siemień                 2236,        5138,
Siemkowice              1854,        5112,
Siemyśl                 1532,        5402,
Sieniawa                2237,        5011,
Siennica                2137,        5206,
Siennica Różana         2320,        5100,
Sienno                  2129,        5106,
Siepraw                 1958,        4955,
Sieradz                 1844,        5136,
Sierakowice             1753,        5422,
Sieraków                1605,        5239,
Sieroszewice            1759,        5138,
Sierpc                  1940,        5252,
Siewierz                1914,        5028,
Silnowo                 1629,        5337,
Sitkówka-Nowiny         2034,        5049,
Sitno                   2323,        5045,
Skalbmierz              2024,        5020,
Skała                   1951,        5014,
Skarszewy               1827,        5405,
Skaryszew               2115,        5119,
Skarżysko-Kamienna      2051,        5107,
Skawina                 1949,        4959,
Skąpe                   1527,        5209,
Skępe                   1921,        5252,
Skierbieszów            2322,        5051,
Skierniewice            2008,        5158,
Skoczów                 1843,        4948,
Skoki                   1709,        5240,
Skołyszyn               2121,        4945,
Skomlin                 1823,        5110,
Skoroszyce              1722,        5035,
Skórcz                  1832,        5348,
Skórzec                 2208,        5207,
Skrwilno                1937,        5301,
Skrzeszew               2053,        5228,
Skrzyszów               2106,        4959,
Skulsk                  1820,        5229,
Skwierzyna              1529,        5236,
Słaboszów               2017,        5023,
Sława                   1604,        5153,
Sławatycze              2334,        5146,
Sławków                 1920,        5017,
Sławno piotrkowskie   2009,        5123,
Sławno słupskie       1639,        5422,
Sławoborze              1542,        5353,
Słomniki                2005,        5015,
Słonim                  2519,        5306,
Słońsk                  1448,        5234,
Słubice gorzowskie    1434,        5221,
Słubice płockie       1956,        5223,
Słupca                  1753,        5217,
Słupia kieleckie      1958,        5036,
Słupia skierniewickie 1958,        5151,
Słupsk                  1702,        5428,
Smętowo Graniczne       1841,        5346,
Smołdzino               1713,        5440,
Sobienie-Jeziory        2119,        5156,
Sobków                  2027,        5042,
Sobolew                 2141,        5144,
Sobótka                 1645,        5054,
Sochaczew               2013,        5214,
Sochocin                2028,        5242,
Sokolniki               1821,        5118,
Sokołów Małopolski      2207,        5014,
Sokołów Podlaski        2216,        5224,
Sokoły                  2242,        5259,
Sokółka                 2330,        5324,
Solec Kujawski          1814,        5305,
Solec nad Wisłą         2147,        5108,
Solec-Zdrój             2053,        5022,
Solina                  2227,        4924,
Somianka                2117,        5233,
Somonino                1812,        5417,
Sompolno                1830,        5223,
Sońsk                   2043,        5247,
